PMID	Pubdate	Journal	Disease ID	Disease Text	Food ID	Food Text	Sentence	Labels
22186336	2012	Pakistan journal of pharmaceutical sciences	MESH:D011023	Staphylococcus aureus	Food ID:271192	Pimpinella anisum	The inhibitory effects of essential oils as well as chloroformic extracts of Thymus vulgaris, Thymus serpyllum, Salvia officinalis and ANN-FOOD grown in Ash-shoubak region-south of Jordan and their possible individual phytochemical constituents was screened against pathogenic clinical and standard strains of ANN-DISEASE, Pseudomonas aeruginosa and Escherichia coli.	Neutral
22186336	2012	Pakistan journal of pharmaceutical sciences	MESH:D004927	Escherichia coli	Food ID:271192	Pimpinella anisum	The inhibitory effects of essential oils as well as chloroformic extracts of Thymus vulgaris, Thymus serpyllum, Salvia officinalis and ANN-FOOD grown in Ash-shoubak region-south of Jordan and their possible individual phytochemical constituents was screened against pathogenic clinical and standard strains of Staphylococcus aureus, Pseudomonas aeruginosa and ANN-DISEASE.	Neutral
22186854	2011	The journal of contemporary dental practice	MESH:D005891	gingivitis	Food ID:136217	turmeric	OBJECTIVE ``AIM'': To compare the efficacy of ANN-FOOD mouthwash and chlorhexidine gluconate mouthwash in prevention of ANN-DISEASE and plaque formation.	Neutral
22186854	2011	The journal of contemporary dental practice	MESH:D005891	gingivitis	Food ID:136217	turmeric	CONCLUSIONS ``CONCLUSION'': From the above observations, it can be concluded that chlorhexidine gluconate as well as ANN-FOOD mouthwash can be effectively used as an adjunct to mechanical plaque control methods in prevention of plaque and ANN-DISEASE.	Positive
24135894	2013	Obesity facts	MESH:D009765	obesity	Food ID:3435	avocado	OBJECTIVE ``AIM'': To evaluate the effect of ANN-FOOD soybean unsaponifiables (ASU) on insulin secretion and insulin sensitivity in patients with ANN-DISEASE.	Neutral
24142718	2013	Journal of Huazhong University of Science and Technology. Medical sciences = Hua zhong ke ji da xue xue bao. Yi xue Ying De wen ban = Huazhong keji daxue xuebao. Yixue Yingdewen ban	MESH:D009369	tumor	Food ID:136217	turmeric	Curcumin, as a main pharmacological component in the traditional Chinese medicine-ANN-FOOD, has shown anti-inflammatory, anti-oxidation, anti-ANN-DISEASE and anti-fibrotic effects.	Positive
24144778	2013	Chemico-biological interactions	MESH:D009369	tumor	Food ID:136217	turmeric	Here, the radio-sensitizing effect of curcumin (a derivative of ANN-FOOD) was investigated against growth of HCT-15 cells and ANN-DISEASE induction in C57BL/6J mice.	Neutral
24151226	2014	The Prostate	MESH:D011471	prostate cancer	Food ID:49511	piper longum	We look at the effects of piperlongumine (PL), a biologically active alkaloid/amide present in ANN-FOOD plant, on the NF-kB pathway in androgen-independent ANN-DISEASE cells.	Neutral
24156607	2013	Journal of agricultural and food chemistry	MESH:C537038	wood aromas	Food ID:51239	vanilla	Moreover, a correlation between the NIRS classification and the increasing intensity of some ANN-DISEASE (woody, spicy, ANN-FOOD, and smoked/toasted), flavors (bitterness and astringency), and a decreasing intensity of fruitiness was also observed.	Neutral
24168665	2013	BMC complementary and alternative medicine	MESH:D014376	tuberculosis	Food ID:39350	Ocimum basilicum	In this study, the in vitro activity of root of Calpurnia aurea, seeds of ANN-FOOD, leaves of Artemisia abyssinica, Croton macrostachyus, and Eucalyptus camaldulensis were evaluated against M. ANN-DISEASE and M. bovis strains.	Positive
26059355	2015	Current topics in medicinal chemistry	MESH:D000544	Alzheimer's	Food ID:3311	Ginkgo biloba	Extensive evidences has shown the promising effects of ANN-FOOD consumption on several diseases such as ANN-DISEASE and Parkinson's diseases, and ischemic stroke, etc..	Positive
26059355	2015	Current topics in medicinal chemistry	MESH:D010300	Parkinson's diseases	Food ID:3311	Ginkgo biloba	Extensive evidences has shown the promising effects of ANN-FOOD consumption on several diseases such as Alzheimer's and ANN-DISEASE, and ischemic stroke, etc..	Positive
26059355	2015	Current topics in medicinal chemistry	MESH:D002544	ischemic stroke	Food ID:3311	Ginkgo biloba	Extensive evidences has shown the promising effects of ANN-FOOD consumption on several diseases such as Alzheimer's and Parkinson's diseases, and ANN-DISEASE, etc..	Positive
26059379	2015	Nutrition (Burbank, Los Angeles County, Calif.)	MESH:D008223	lymphoma	Food ID:4682	garlic	The aim of this study was to reveal the role of diallyl disulfide (DADS), an organosulfur component of ANN-FOOD, on telomerase activity in human ANN-DISEASE with an emphasis on key transcription factors c-Myc and Sp-1.	Neutral
26059439	2015	Oncotarget	MESH:D009369	tumor	Food ID:49827	Licorice	ANN-FOOD was reported to have anti-viral, anti-inflammatory, anti-atopic, hepatoprotective, anti-neurodegenerative, anti-ANN-DISEASE, anti-diabetic effects and so forth.	Positive
26059439	2015	Oncotarget	MESH:D003920	diabetic	Food ID:49827	Licorice	ANN-FOOD was reported to have anti-viral, anti-inflammatory, anti-atopic, hepatoprotective, anti-neurodegenerative, anti-tumor, anti-ANN-DISEASE effects and so forth.	Positive
26059439	2015	Oncotarget	MESH:D013274	gastric carcinoma	Food ID:49827	licorice	To determine anti-EBV and anti-EBVaGC (Epstein-Barr virus associated ANN-DISEASE) effects of ANN-FOOD, we investigated antitumor and antiviral effects of quercetin and isoliquiritigenin against EBVaGC.	Neutral
26061039	2015	PloS one	MESH:D006938	hypercholesterolemic	Food ID:49992	thyme	The aim of this study was to assess the impact on the HDL protein cargo of the intake of virgin olive oil (VOO) and two functional VOOs, enriched with their own PCs (FVOO) or complemented with ANN-FOOD PCs (FVOOT), in ANN-DISEASE subjects.	Neutral
26062549	2015	Biomedical engineering online	MESH:D054549	balloon injury	Food ID:99037	chamomile	OBJECTIVE: The dynamic expressions of monocyte chemo attractant protein-1 (MCP-1) and CC ANN-FOOD receptor 2 (CCR2) after ANN-DISEASE and their effects in intimal proliferation were discussed.	Neutral
26072990	2015	Recent patents on food, nutrition & agriculture	MESH:D007710	Klebsiella pneumoniae	Food ID:49992	thyme	The antimicrobial activity of twelve essential oil (pine oil, eucalyptus, ANN-FOOD, sage tea, lavender, orange, laurel, lemon, myrtle, lemon, rosemary and juniper) was tested by a disc diffusion method against food borne pathogens (Escherichia coli, Salmonella paratyphi A, ANN-DISEASE, Yersinia enterocolitica, Pseudomonas aeruginosa, Aeromonas hydrophila, Campylobacter jejuni, Enterococcus faecalis, Staphylococcus aureus).	Neutral
26072990	2015	Recent patents on food, nutrition & agriculture	MESH:D011023	Staphylococcus aureus	Food ID:49992	thyme	The antimicrobial activity of twelve essential oil (pine oil, eucalyptus, ANN-FOOD, sage tea, lavender, orange, laurel, lemon, myrtle, lemon, rosemary and juniper) was tested by a disc diffusion method against food borne pathogens (Escherichia coli, Salmonella paratyphi A, Klebsiella pneumoniae, Yersinia enterocolitica, Pseudomonas aeruginosa, Aeromonas hydrophila, Campylobacter jejuni, Enterococcus faecalis, ANN-DISEASE).	Neutral
26072990	2015	Recent patents on food, nutrition & agriculture	MESH:D007710	Klebsiella pneumoniae	Food ID:39367	rosemary	The antimicrobial activity of twelve essential oil (pine oil, eucalyptus, thyme, sage tea, lavender, orange, laurel, lemon, myrtle, lemon, ANN-FOOD and juniper) was tested by a disc diffusion method against food borne pathogens (Escherichia coli, Salmonella paratyphi A, ANN-DISEASE, Yersinia enterocolitica, Pseudomonas aeruginosa, Aeromonas hydrophila, Campylobacter jejuni, Enterococcus faecalis, Staphylococcus aureus).	Neutral
26072990	2015	Recent patents on food, nutrition & agriculture	MESH:D011023	Staphylococcus aureus	Food ID:39367	rosemary	The antimicrobial activity of twelve essential oil (pine oil, eucalyptus, thyme, sage tea, lavender, orange, laurel, lemon, myrtle, lemon, ANN-FOOD and juniper) was tested by a disc diffusion method against food borne pathogens (Escherichia coli, Salmonella paratyphi A, Klebsiella pneumoniae, Yersinia enterocolitica, Pseudomonas aeruginosa, Aeromonas hydrophila, Campylobacter jejuni, Enterococcus faecalis, ANN-DISEASE).	Neutral
26072990	2015	Recent patents on food, nutrition & agriculture	MESH:D007710	Klebsiella pneumoniae	Food ID:58039	juniper	The antimicrobial activity of twelve essential oil (pine oil, eucalyptus, thyme, sage tea, lavender, orange, laurel, lemon, myrtle, lemon, rosemary and ANN-FOOD) was tested by a disc diffusion method against food borne pathogens (Escherichia coli, Salmonella paratyphi A, ANN-DISEASE, Yersinia enterocolitica, Pseudomonas aeruginosa, Aeromonas hydrophila, Campylobacter jejuni, Enterococcus faecalis, Staphylococcus aureus).	Neutral
26072990	2015	Recent patents on food, nutrition & agriculture	MESH:D011023	Staphylococcus aureus	Food ID:58039	juniper	The antimicrobial activity of twelve essential oil (pine oil, eucalyptus, thyme, sage tea, lavender, orange, laurel, lemon, myrtle, lemon, rosemary and ANN-FOOD) was tested by a disc diffusion method against food borne pathogens (Escherichia coli, Salmonella paratyphi A, Klebsiella pneumoniae, Yersinia enterocolitica, Pseudomonas aeruginosa, Aeromonas hydrophila, Campylobacter jejuni, Enterococcus faecalis, ANN-DISEASE).	Neutral
26076445	2015	PloS one	MESH:D003920	diabetes	Food ID:128608	cinnamon	Molecules derived from ANN-FOOD have demonstrated diverse pharmacological activities against infectious pathogens, ANN-DISEASE and inflammatory diseases.	Positive
26076445	2015	PloS one	MESH:D004194	diseases	Food ID:128608	cinnamon	Molecules derived from ANN-FOOD have demonstrated diverse pharmacological activities against infectious pathogens, diabetes and inflammatory ANN-DISEASE.	Positive
26080605	2015	Critical reviews in eukaryotic gene expression	MESH:D003920	diabetes mellitus	Food ID:94328	Zingiber officinale	ANN-FOOD is being used as diet-based therapy because of its wide therapeutic potential in type 2 ANN-DISEASE (T2DM) and against diabetic complications by directly interacting with different molecular and cellular pathways that provoke the pathogenesis of T2DM.	Positive
26080605	2015	Critical reviews in eukaryotic gene expression	MESH:D003925	diabetic complications	Food ID:94328	Zingiber officinale	ANN-FOOD is being used as diet-based therapy because of its wide therapeutic potential in type 2 diabetes mellitus (T2DM) and against ANN-DISEASE by directly interacting with different molecular and cellular pathways that provoke the pathogenesis of T2DM.	Positive
26080605	2015	Critical reviews in eukaryotic gene expression	MESH:D003920	diabetes	Food ID:94328	Zingiber officinale	In addition to these effects, ANN-FOOD also exhibits protective effects against several ANN-DISEASE-linked complications, notably nephropathy and diabetic cataract, by acting as an antioxidant and antiglycating agent.	Positive
26080605	2015	Critical reviews in eukaryotic gene expression	MESH:D007674	nephropathy	Food ID:94328	Zingiber officinale	In addition to these effects, ANN-FOOD also exhibits protective effects against several diabetes-linked complications, notably ANN-DISEASE and diabetic cataract, by acting as an antioxidant and antiglycating agent.	Positive
26080605	2015	Critical reviews in eukaryotic gene expression	MESH:D003920	diabetic cataract	Food ID:94328	Zingiber officinale	In addition to these effects, ANN-FOOD also exhibits protective effects against several diabetes-linked complications, notably nephropathy and ANN-DISEASE, by acting as an antioxidant and antiglycating agent.	Positive
26080605	2015	Critical reviews in eukaryotic gene expression	MESH:D003925	diabetic complications	Food ID:94328	Zingiber officinale	In conclusion, this work suggests that consumption of ANN-FOOD can help to treat T2DM and ANN-DISEASE; nevertheless, patient counseling also is required as a guiding force for the success of diet-based therapy in T2DM.	Positive
26081028	2015	Journal of environmental pathology, toxicology and oncology : official organ of the International Society for Environmental Toxicology and Cancer	MESH:D009369	cancer	Food ID:105181	cardamom	In the present study, the ANN-DISEASE chemopreventive potential of ANN-FOOD was investigated against benzo(a)pyrene [B(a)P]-induced forestomach papillomagenesis in mice.	Neutral
26081028	2015	Journal of environmental pathology, toxicology and oncology : official organ of the International Society for Environmental Toxicology and Cancer	MESH:D013274	forestomach papillomagenesis	Food ID:105181	cardamom	In the present study, the cancer chemopreventive potential of ANN-FOOD was investigated against benzo(a)pyrene [B(a)P]-induced ANN-DISEASE in mice.	Neutral
26084096	2014	Communications in agricultural and applied biological sciences	MESH:D012640	fitness	Food ID:39350	basil	The results showed that the tested baits of camphor, red ANN-FOOD and menthol oils at concentration rates of 0.5 and 1.0% (v/w) adversely affected the inspected parameters of ANN-DISEASE components of the treated individuals of parent (p) generation.	Neutral
26084096	2014	Communications in agricultural and applied biological sciences	MESH:D064420	toxicity	Food ID:39350	basil	The highest efficient ANN-DISEASE and an adverse biological performance of the admixed camphor and/or red ANN-FOOD oils with rose oil at 0.5 and 1.0 (v/w), and menthol/rose oil at 0.5% (v/w) on the treated parent generation were detected.	Neutral
26084184	2015	Zhongguo Zhong yao za zhi = Zhongguo zhongyao zazhi = China journal of Chinese materia medica	MESH:D003327	coronary heart diseases	Food ID:4222	Carthamus tinctorius	Danhong injection is a compound preparation of traditional Chinese medicine Salvia miltiorrhiza and ANN-FOOD, and has been widely applied in treating ANN-DISEASE and ischemic encephalopathy in clinic.	Positive
